store_id,sku_id,avg_daily_demand,demand_std_dev,lead_time_days,safety_stock,reorder_point,recommended_order_qty
ST001,SKU0049,0.5023696682464455,1.9769490866651276,4.0,6.5239319859949205,8.533410658980703,10.549763033175354
ST001,SKU0050,0.5545023696682464,2.3584934888396707,3.5,7.280356531944538,9.221114825783399,11.644549763033174
ST001,SKU0051,0.8815165876777251,3.8396663512614295,,,,18.511848341232227
ST001,SKU0052,0.6113744075829384,2.201874419477966,5.0,8.12384245178652,11.180714489701213,12.838862559241706
ST001,SKU0053,0.6966824644549763,2.5453858138891596,2.0,5.9395365801323114,7.332901509042264,14.630331753554502
ST001,SKU0054,0.5308056872037915,2.5303394869474727,,,,11.146919431279622
ST001,SKU0055,0.9052132701421801,3.5830980645264994,3.0,10.240078028831645,12.955717839258185,19.009478672985782
ST001,SKU0056,0.24644549763033174,1.0401117937240771,7.5,4.699964706936157,6.548305939163646,5.1753554502369665
ST001,SKU0057,0.4786729857819905,1.8343988614880518,7.0,8.00804926811572,11.358760168589653,10.052132701421801
ST001,SKU0058,0.5639810426540285,1.9394233997372592,,,,11.843601895734599
ST001,SKU0059,0.32701421800947866,1.2040329432238617,6.0,4.866289468259818,6.828374776316689,6.867298578199052
ST001,SKU0060,0.9241706161137441,3.307125589691085,2.0,7.717020071330216,9.565361303557705,19.407582938388625
ST001,SKU0061,0.7109004739336493,2.8362995080864084,1.5,5.731676405827869,6.798027116728344,14.928909952606634
ST001,SKU0062,0.8957345971563981,3.789525765742452,,,,18.81042654028436
ST001,SKU0063,0.26540284360189575,1.2172127426024506,7.0,5.313729645815184,7.171549551028454,5.573459715639811
ST001,SKU0064,0.25118483412322273,0.9653205828005663,7.0,4.214097025944684,5.9723908648072435,5.274881516587677
ST001,SKU0065,0.27488151658767773,1.0329266604627996,6.0,4.174736378754001,5.824025478280067,5.7725118483412325
ST001,SKU0066,0.933649289099526,6.570160210428806,4.0,21.68152869441506,25.416125850813167,19.606635071090047
ST001,SKU0067,0.4976303317535545,1.8083784043089108,2.0,4.219764887705859,5.2150255512129675,10.450236966824644
ST001,SKU0068,0.5450236966824644,2.118312755002722,4.0,6.990432091508983,9.17052687823884,11.445497630331753
ST001,SKU0069,0.933649289099526,3.5274914127312007,,,,19.606635071090047
ST001,SKU0070,0.27488151658767773,1.1298058662525352,7.0,4.932155830612082,6.856326446725826,5.7725118483412325
ST001,SKU0071,0.9241706161137441,3.5042740773014263,,,,19.407582938388625
ST001,SKU0072,0.5355450236966824,2.3769562492941363,4.0,7.8439556226706495,9.98613571745738,11.246445497630331
ST001,SKU0073,0.6445497630331753,2.5970140658506513,2.0,6.0600086474394805,7.349108173505831,13.535545023696683
ST001,SKU0074,0.8909952606635071,3.7023113057574366,,,,18.71090047393365
ST001,SKU0075,0.6066350710900474,2.0682989455341056,5.0,7.6310141160089024,10.664189471459139,12.739336492890995
ST001,SKU0076,0.25118483412322273,1.0134505033875707,,,,5.274881516587677
ST001,SKU0077,0.976303317535545,3.604812601025572,2.0,8.411658535803264,10.364265170874354,20.502369668246445
ST001,SKU0078,0.6777251184834123,2.511009385407421,2.0,5.859320821347353,7.214771058314177,14.23222748815166
ST001,SKU0079,0.2938388625592417,1.3588895861122845,,,,6.170616113744075
ST001,SKU0080,0.4786729857819905,2.0150080094795544,5.0,7.434396559264661,9.827761488174612,10.052132701421801
ST001,SKU0081,0.27488151658767773,1.091213549083934,,,,5.7725118483412325
ST001,SKU0082,0.933649289099526,4.343068418289076,2.5,11.33054029448415,13.664663517232965,19.606635071090047
ST001,SKU0083,0.23696682464454977,1.1550132111546487,7.0,5.042198234220402,6.7009660067322505,4.976303317535545
ST001,SKU0084,0.23222748815165878,0.7795629211312634,,,,4.876777251184834
ST001,SKU0085,1.132701421800948,3.7443826881327786,2.0,8.737338687449464,11.00274153105136,23.786729857819907
ST001,SKU0086,0.25118483412322273,1.0228047427853175,7.0,4.465043532159103,6.223337371021662,5.274881516587677
ST001,SKU0087,0.22274881516587677,1.0201092511220453,8.0,4.760752715528891,6.542743236855905,4.677725118483412
ST001,SKU0088,0.6966824644549763,2.71905767791599,,,,14.630331753554502
ST001,SKU0089,0.5260663507109005,2.1697121106717514,,,,11.04739336492891
ST001,SKU0090,0.5402843601895735,1.9668776112920325,3.5,6.071490268116173,7.96248552877968,11.345971563981044
ST002,SKU0001,0.22748815165876776,1.0489917352263711,,,,4.777251184834123
ST002,SKU0002,0.22748815165876776,0.8138110483877666,,,,4.777251184834123
ST002,SKU0003,0.5260663507109005,2.1454343938777907,6.0,8.671112243669523,11.827510347934926,11.04739336492891
ST002,SKU0004,0.4976303317535545,2.0779440562223734,2.0,4.848783499167698,5.844044162674807,10.450236966824644
ST002,SKU0005,0.47393364928909953,1.937851823750907,,,,9.95260663507109
ST002,SKU0006,0.6824644549763034,2.9469315102512117,2.0,6.87652434015012,8.241453250102728,14.33175355450237
ST002,SKU0007,0.6208530805687204,2.218609867682591,1.0,3.660706281676275,4.2815593622449954,13.037914691943127
ST002,SKU0008,0.4834123222748815,2.038547502428375,5.0,7.5212458048072355,9.938307416181644,10.151658767772512
ST002,SKU0009,0.22748815165876776,0.8138110483877665,8.0,3.797978652068853,5.617883865338995,4.777251184834123
ST002,SKU0010,0.1990521327014218,0.9300276760514283,7.0,4.060026206345044,5.453391135254996,4.180094786729858
ST002,SKU0011,0.47393364928909953,1.5470503963704452,5.0,5.707861253988811,8.07752950043431,9.95260663507109
ST002,SKU0012,0.6255924170616114,2.6452309296506273,2.0,6.172520402929169,7.423705237052392,13.13744075829384
ST002,SKU0013,0.5023696682464455,2.276953703406497,3.0,6.507269176290578,8.014378181029914,10.549763033175354
ST002,SKU0014,0.5355450236966824,2.0124415546938126,4.0,6.641057130489581,8.783237225276311,11.246445497630331
ST002,SKU0015,0.47393364928909953,1.940307578797374,4.0,6.403015010031334,8.298749607187732,9.95260663507109
ST002,SKU0016,0.5355450236966824,2.238710739011008,5.0,8.259750500739218,10.93747561922263,11.246445497630331
ST002,SKU0017,0.4928909952606635,1.950261687560453,4.5,6.826264158593465,9.04427363726645,10.350710900473933
ST002,SKU0018,0.22748815165876776,0.8812344391611744,7.0,3.8470198350638114,5.439436896675186,4.777251184834123
ST002,SKU0019,0.8720379146919431,3.2917971815210474,2.5,8.587900768366627,10.767995555096483,18.312796208530806
ST002,SKU0020,0.4834123222748815,1.8109349638975127,,,,10.151658767772512
ST002,SKU0021,0.6066350710900474,2.255523074060938,2.0,5.263155680611015,6.47642582279111,12.739336492890995
ST002,SKU0022,0.5308056872037915,2.1118145695937542,4.0,6.968988079659389,9.092210828474554,11.146919431279622
ST002,SKU0023,0.6398104265402843,2.4384085290137416,,,,13.43601895734597
ST002,SKU0024,0.47393364928909953,1.8029164667429305,6.0,7.2867718974298,10.130373793164397,9.95260663507109
ST002,SKU0025,0.45023696682464454,2.1802440756240147,5.0,8.044037035050208,10.29522186917343,9.454976303317535
ST002,SKU0026,0.1990521327014218,0.8827441262944404,10.0,4.60594534987251,6.5964666768867275,4.180094786729858
ST002,SKU0027,0.23696682464454977,1.2152829550351294,,,,4.976303317535545
ST002,SKU0028,0.24644549763033174,1.0355234106093922,7.0,4.520566745075495,6.245685228487817,5.1753554502369665
ST002,SKU0029,0.5355450236966824,2.293347950177264,3.5,7.0792608960345,8.953668478972888,11.246445497630331
ST002,SKU0030,0.2037914691943128,0.8789522085297123,,,,4.279620853080568
ST002,SKU0031,0.5165876777251185,1.8856499992461382,,,,10.848341232227488
ST002,SKU0032,0.5545023696682464,2.328010823437464,,,,11.644549763033174
ST002,SKU0033,0.9004739336492891,3.5219785785337545,,,,18.90995260663507
ST002,SKU0034,0.22748815165876776,0.963823162797337,,,,4.777251184834123
ST002,SKU0035,0.1990521327014218,0.8095848743015224,5.0,2.986973240614814,3.982233904121923,4.180094786729858
ST002,SKU0036,0.943127962085308,3.54247528172646,2.0,8.266197369851868,10.152453294022484,19.805687203791468
ST002,SKU0037,0.6872037914691943,2.5942752453715205,,,,14.431279620853081
ST002,SKU0038,0.990521327014218,4.009501241191281,1.0,6.6156770479656135,7.606198374979831,20.80094786729858
ST002,SKU0039,0.2132701421800948,0.8378056474303396,6.0,3.3861239607136198,4.665744813794189,4.478672985781991
ST002,SKU0040,0.4312796208530806,1.6238601196243845,4.5,5.683800386309762,7.624558680148624,9.056872037914692
ST002,SKU0041,0.24170616113744076,0.9377607212879154,,,,5.075829383886256
ST002,SKU0042,0.5497630331753555,2.354557372367427,,,,11.545023696682465
ST002,SKU0043,0.23696682464454977,0.9106555952608373,6.0,3.680558540669224,5.102359488536523,4.976303317535545
ST002,SKU0044,0.8341232227488151,3.0167739887219858,,,,17.516587677725116
ST002,SKU0045,0.46919431279620855,1.7627761695596813,6.0,7.124538541162448,9.939704417939698,9.85308056872038
ST002,SKU0046,0.4976303317535545,2.105264167527582,,,,10.450236966824644
ST002,SKU0047,0.6777251184834123,2.8436104716638906,,,,14.23222748815166
ST002,SKU0048,0.8815165876777251,3.5817247206790674,,,,18.511848341232227
ST002,SKU0049,0.44075829383886256,1.8465018131758868,4.0,6.0934559834804265,7.856489158835877,9.255924170616113
ST002,SKU0050,0.5734597156398105,2.277855481020924,3.5,7.031437698916496,9.038546703655832,12.04265402843602
ST002,SKU0051,0.7867298578199052,3.0716854715610946,,,,16.52132701421801
ST002,SKU0052,1.042654028436019,8.295327460956292,5.0,30.60571156222635,35.81898170440645,21.8957345971564
ST002,SKU0053,0.5924170616113744,2.4013367976415787,2.0,5.603405060632991,6.788239183855739,12.440758293838863
ST002,SKU0054,0.5071090047393365,1.967279165912355,,,,10.649289099526067
ST002,SKU0055,0.9004739336492891,3.2329479048184018,3.0,9.239389548458556,11.940811349406424,18.90995260663507
ST002,SKU0056,0.20853080568720378,0.8071839483212256,7.5,3.6474310665508614,5.21141210920489,4.379146919431279
ST002,SKU0057,0.4976303317535545,2.1610720610777516,7.0,9.434137744187506,12.917550066462388,10.450236966824644
ST002,SKU0058,0.5260663507109005,1.9255260692069749,,,,11.04739336492891
ST002,SKU0059,0.23696682464454977,1.0693826852280637,6.0,4.322079165650521,5.74388011351782,4.976303317535545
ST002,SKU0060,0.909952606635071,3.5114025820149504,2.0,8.193690704821789,10.01359591809193,19.10900473933649
ST002,SKU0061,0.6587677725118484,2.7320246108673722,1.5,5.520954665614435,6.509106324382207,13.834123222748815
ST002,SKU0062,0.8530805687203792,3.5753424728604233,,,,17.914691943127963
ST002,SKU0063,0.25118483412322273,1.0181383660094192,7.0,4.444672512579058,6.202966351441617,5.274881516587677
ST002,SKU0064,0.2559241706161137,1.0146078172347932,7.0,4.429259938397806,6.220729132710602,5.374407582938388
ST002,SKU0065,0.22274881516587677,0.8296034786835381,6.0,3.3529735991607392,4.689466490156,4.677725118483412
ST002,SKU0066,0.5165876777251185,2.0032021307895564,4.0,6.610567031605536,8.67691774250601,10.848341232227488
ST002,SKU0067,0.43601895734597157,1.8125045233758608,2.0,4.229392990054196,5.101430904746139,9.156398104265403
ST002,SKU0068,0.5781990521327014,1.8250371367908558,4.0,6.022622551409824,8.33541875994063,12.14218009478673
ST002,SKU0069,0.8483412322274881,3.4248023366189844,,,,17.81516587677725
ST002,SKU0070,0.24170616113744076,1.18456941299358,7.0,5.171225527833382,6.863168655795468,5.075829383886256
ST002,SKU0071,0.8104265402843602,2.8870953120751914,,,,17.018957345971565
ST002,SKU0072,0.5213270142180095,2.082413924861538,4.0,6.871965952043075,8.957274008915114,10.9478672985782
ST002,SKU0073,0.6587677725118484,2.3537521004930597,2.0,5.492368435919385,6.809903980943082,13.834123222748815
ST002,SKU0074,0.9620853080568721,4.740753748822394,,,,20.203791469194314
ST002,SKU0075,0.5308056872037915,2.247273229232405,5.0,8.291341912555556,10.945370348574514,11.146919431279622
ST002,SKU0076,0.22274881516587677,0.8905076286061409,,,,4.677725118483412
ST002,SKU0077,0.8530805687203792,3.288106632518342,2.0,7.672640240490003,9.378801377930762,17.914691943127963
ST002,SKU0078,0.6303317535545023,2.662943123668184,2.0,6.213850964177539,7.474514471286543,13.236966824644549
ST002,SKU0079,0.23696682464454977,1.1632296149038641,,,,4.976303317535545
ST002,SKU0080,0.4881516587677725,2.123250404839711,5.0,7.833758193484645,10.274516487323506,10.251184834123222
ST002,SKU0081,0.2559241706161137,1.1087962043558552,,,,5.374407582938388
ST002,SKU0082,0.8672985781990521,3.9013333253118025,2.5,10.178106856090743,12.346353301588373,18.213270142180093
ST002,SKU0083,0.2037914691943128,1.005312002800373,7.0,4.388679156572793,5.8152194409329825,4.279620853080568
ST002,SKU0084,0.20853080568720378,0.9827673380374209,,,,4.379146919431279
ST002,SKU0085,0.8388625592417062,3.7584959802294646,2.0,8.770271382452695,10.447996500936107,17.61611374407583
ST002,SKU0086,0.23696682464454977,1.000361027133925,7.0,4.367065723477879,6.025833495989727,4.976303317535545
ST002,SKU0087,0.2132701421800948,0.7665719722116485,8.0,3.5775183828014554,5.283679520242214,4.478672985781991
ST002,SKU0088,0.6303317535545023,2.948095330869012,,,,13.236966824644549
ST002,SKU0089,0.44075829383886256,1.8847880753333994,,,,9.255924170616113
ST002,SKU0090,0.5165876777251185,1.9404122575320866,3.5,5.9897952318448455,7.79785210388276,10.848341232227488
ST003,SKU0001,0.4265402843601896,1.6089206296200755,,,,8.957345971563981
ST003,SKU0002,0.3744075829383886,1.50146246317488,,,,7.862559241706161
ST003,SKU0003,0.9383886255924171,3.5106633833376995,6.0,14.1889010139528,19.8192327675073,19.70616113744076
ST003,SKU0004,1.004739336492891,3.858815054159396,2.0,9.004361164064784,11.013839837050567,21.09952606635071
ST003,SKU0005,0.7914691943127962,2.957496242037433,,,,16.62085308056872
ST003,SKU0006,1.3981042654028435,5.300745339193511,2.0,12.369036816466169,15.165245347271856,29.360189573459714
ST003,SKU0007,1.1848341232227488,4.172353149685105,1.0,6.884382696980423,8.069216820203172,24.881516587677726
ST003,SKU0008,0.7488151658767772,2.7006940940216073,5.0,9.964243708096461,13.708319537480348,15.725118483412322
ST003,SKU0009,0.4075829383886256,1.6632553669558712,8.0,7.762254382208146,11.02291788931715,8.559241706161137
ST003,SKU0010,0.4218009478672986,1.7202709028630325,7.0,7.509824844449623,10.462431479520713,8.85781990521327
ST003,SKU0011,0.8341232227488151,3.170694916167515,5.0,11.698317457964874,15.86893357170895,17.516587677725116
ST003,SKU0012,1.1990521327014219,4.330203894037316,2.0,10.104324573400795,12.502428838803638,25.18009478672986
ST003,SKU0013,0.9004739336492891,3.2491097334549353,3.0,9.285578177222359,11.986999978170225,18.90995260663507
ST003,SKU0014,1.6161137440758293,11.249953484193817,4.0,37.12484649783959,43.58930147414291,33.93838862559242
ST003,SKU0015,0.8957345971563981,4.047166063836957,4.0,13.355648010661957,16.93858639928755,18.81042654028436
ST003,SKU0016,0.976303317535545,3.4797930402250157,5.0,12.838738746196762,17.720255333874487,20.502369668246445
ST003,SKU0017,0.7867298578199052,3.139155818886205,4.5,10.987605915341444,14.527890275531018,16.52132701421801
ST003,SKU0018,0.36492890995260663,1.6313892326037562,7.0,7.121812831679772,9.676315201348018,7.6635071090047395
ST003,SKU0019,1.5971563981042654,6.167023783934487,2.5,16.089019271872054,20.081910267132717,33.540284360189574
ST003,SKU0020,0.8767772511848341,3.797741314023631,,,,18.412322274881515
ST003,SKU0021,1.2037914691943128,4.662023353307448,2.0,10.878609479673356,13.286192418061981,25.27962085308057
ST003,SKU0022,0.9478672985781991,3.432635070199515,4.0,11.327695731658398,15.119164925971194,19.90521327014218
ST003,SKU0023,1.1563981042654028,4.63723997477114,,,,24.28436018957346
ST003,SKU0024,0.95260663507109,3.415319873710995,6.0,13.803555148314723,19.519194958741263,20.00473933649289
ST003,SKU0025,0.8862559241706162,3.51681006851386,5.0,12.975313522301928,17.406593143155007,18.61137440758294
ST003,SKU0026,0.3791469194312796,1.7233249236860728,10.0,8.991892647183345,12.783361841496141,7.962085308056872
ST003,SKU0027,0.3933649289099526,1.4447783005088721,,,,8.260663507109005
ST003,SKU0028,0.4549763033175355,1.7214643197573676,7.0,7.515034693565799,10.699868816788548,9.554502369668246
ST003,SKU0029,1.1658767772511849,3.8117576952897982,3.5,11.766390353168127,15.846959073547275,24.483412322274884
ST003,SKU0030,0.36018957345971564,1.367349874090931,,,,7.563981042654029
ST003,SKU0031,0.8720379146919431,3.6875240265216824,,,,18.312796208530806
ST003,SKU0032,0.985781990521327,3.911495479427129,,,,20.701421800947866
ST003,SKU0033,1.5118483412322274,4.864213526772126,,,,31.748815165876778
ST003,SKU0034,0.45023696682464454,1.79447231685537,,,,9.454976303317535
ST003,SKU0035,0.3459715639810427,1.3900052686254794,5.0,5.128441345053555,6.858299164958769,7.265402843601896
ST003,SKU0036,1.5829383886255923,5.5511897387167,2.0,12.953436896069201,16.119313673320384,33.24170616113744
ST003,SKU0037,1.2322274881516588,5.83569510817878,,,,25.876777251184837
ST003,SKU0038,1.5165876777251184,5.291813958112663,1.0,8.731493030885893,10.248080708611012,31.848341232227487
ST003,SKU0039,0.3933649289099526,1.8235897498386378,6.0,7.370326239002568,9.730515812462285,8.260663507109005
ST003,SKU0040,0.8578199052132701,3.131814168570517,4.5,10.96190882826099,14.822098401720705,18.01421800947867
ST003,SKU0041,0.46445497630331756,2.1892414562847087,,,,9.753554502369669
ST003,SKU0042,0.919431279620853,4.195025586932329,,,,19.308056872037913
ST003,SKU0043,0.4312796208530806,1.9563736551545332,6.0,7.906993382231234,10.494671107349717,9.056872037914692
ST003,SKU0044,1.5734597156398105,5.516905349925454,,,,33.04265402843602
ST003,SKU0045,0.7725118483412322,3.616812967451541,6.0,14.617921337807266,19.252992427854657,16.222748815165875
ST003,SKU0046,0.8862559241706162,3.413746818924149,,,,18.61137440758294
ST003,SKU0047,1.2085308056872037,5.279260700654501,,,,25.379146919431278
ST003,SKU0048,1.5260663507109005,5.800084824942563,,,,32.04739336492891
ST003,SKU0049,0.8483412322274881,3.3145759762077733,4.0,10.938100721485652,14.331465650395604,17.81516587677725
ST003,SKU0050,0.9004739336492891,3.5809748291070496,3.5,11.053994259973454,14.205653027745965,18.90995260663507
ST003,SKU0051,1.5355450236966826,6.200800029920211,,,,32.24644549763033
ST003,SKU0052,0.9052132701421801,3.901223413362265,5.0,14.393611233691447,18.919677584402347,19.009478672985782
ST003,SKU0053,1.1990521327014219,4.759771808469166,2.0,11.106700844808044,13.504805110210889,25.18009478672986
ST003,SKU0054,0.8151658767772512,3.4224688034296373,,,,17.118483412322274
ST003,SKU0055,1.4644549763033174,5.628364988131981,3.0,16.085213302927546,20.4785782318375,30.753554502369667
ST003,SKU0056,0.4028436018957346,1.7081851882415786,7.5,7.718795369967998,10.740122384186007,8.459715639810426
ST003,SKU0057,0.8672985781990521,3.192464610080591,7.0,13.936671255619252,20.007761303012618,18.213270142180093
ST003,SKU0058,1.014218009478673,4.163879455948995,,,,21.298578199052134
ST003,SKU0059,0.4218009478672986,1.728555294981512,6.0,6.9862294670697604,9.517035154273552,8.85781990521327
ST003,SKU0060,1.5213270142180095,4.986961107507314,2.0,11.63683625488559,14.67949028332161,31.9478672985782
ST003,SKU0061,1.2511848341232228,5.046303316380394,1.5,10.197716275268368,12.074493526453201,26.27488151658768
ST003,SKU0062,1.5165876777251184,7.273137772826399,,,,31.848341232227487
ST003,SKU0063,0.4218009478672986,2.203308892206285,7.0,9.618522193887832,12.571128828958923,8.85781990521327
ST003,SKU0064,0.4549763033175355,1.8104488720986875,7.0,7.903495837001344,11.088329960224094,9.554502369668246
ST003,SKU0065,0.46919431279620855,1.7627761695596813,6.0,7.124538541162448,9.939704417939698,9.85308056872038
ST003,SKU0066,0.9052132701421801,3.5430040155635245,4.0,11.69191325135963,15.31276633192835,19.009478672985782
ST003,SKU0067,0.8625592417061612,3.112963844197877,2.0,7.263952884608845,8.989071368021166,18.113744075829384
ST003,SKU0068,0.933649289099526,3.669092978644719,4.0,12.108006829527572,15.842603985925676,19.606635071090047
ST003,SKU0069,1.6540284360189574,6.158905312375452,,,,34.73459715639811
ST003,SKU0070,0.4549763033175355,1.8623107444676361,7.0,8.12989830474512,11.314732427967868,9.554502369668246
ST003,SKU0071,1.5071090047393365,5.74072309054766,,,,31.649289099526065
ST003,SKU0072,0.943127962085308,4.108827625366669,4.0,13.559131163710008,17.33164301205124,19.805687203791468
ST003,SKU0073,1.2227488151658767,5.0183144607608945,2.0,11.709997811590785,14.15549544192254,25.677725118483412
ST003,SKU0074,1.5971563981042654,7.192839790818055,,,,33.540284360189574
ST003,SKU0075,0.95260663507109,3.9397401813962487,5.0,14.535719317827452,19.298752493182903,20.00473933649289
ST003,SKU0076,0.35545023696682465,1.6964125063083773,,,,7.464454976303317
ST003,SKU0077,1.6303317535545023,6.448759894361837,2.0,15.047874110105425,18.30853761721443,34.23696682464455
ST003,SKU0078,1.1895734597156398,4.69367206313401,2.0,10.952460236876108,13.331607156307388,24.981042654028435
ST003,SKU0079,0.46445497630331756,1.9377004195231924,,,,9.753554502369669
ST003,SKU0080,0.8909952606635071,3.9294328265123295,5.0,14.497690206616165,18.9526665099337,18.71090047393365
ST003,SKU0081,0.43601895734597157,1.8719562671989884,,,,9.156398104265403
ST003,SKU0082,1.5734597156398105,5.676858359208224,2.5,14.810236954643036,18.743886243742562,33.04265402843602
ST003,SKU0083,0.3933649289099526,1.668119430034733,7.0,7.282158128894076,10.035712631263744,8.260663507109005
ST003,SKU0084,0.38388625592417064,1.8897029412180888,,,,8.061611374407583
ST003,SKU0085,1.3838862559241707,4.982782361611951,2.0,11.627085350339351,14.394857862187692,29.061611374407583
ST003,SKU0086,0.45023696682464454,1.8698452802707384,7.0,8.162790242911,11.314449010683512,9.454976303317535
ST003,SKU0087,0.3080568720379147,1.4719218135898378,8.0,6.86931891205412,9.333773888357438,6.469194312796209
ST003,SKU0088,1.1516587677725119,4.587325665264737,,,,24.18483412322275
ST003,SKU0089,0.8815165876777251,3.7531180146468084,,,,18.511848341232227
ST003,SKU0090,0.8767772511848341,2.8189800659194897,3.5,8.701817509123323,11.770537888270242,18.412322274881515
ST004,SKU0001,0.2985781990521327,1.246308020972947,,,,6.270142180094786
ST004,SKU0002,0.25118483412322273,1.3691971992505558,,,,5.274881516587677
ST004,SKU0003,0.6255924170616114,2.778678857836912,6.0,11.230469845253987,14.984024347623656,13.13744075829384
ST004,SKU0004,0.6161137440758294,3.1410532152904365,2.0,7.329498094378931,8.56172558253059,12.938388625592419
ST004,SKU0005,0.5450236966824644,1.8674177165292243,,,,11.445497630331753
ST004,SKU0006,0.7725118483412322,3.4469313949548823,2.0,8.04325026006943,9.588273956751895,16.222748815165875
ST004,SKU0007,0.7962085308056872,3.0427407498164465,1.0,5.020522237197136,5.816730768002824,16.72037914691943
ST004,SKU0008,0.6113744075829384,2.5913158097418583,5.0,9.560691197891966,12.617563235806658,12.838862559241706
ST004,SKU0009,0.26540284360189575,1.248117517281228,8.0,5.824845577236011,7.948068326051176,5.573459715639811
